timestamp,temp_c,humidity_percent,soil_state,light_level
2025-07-29 12:23:34,31.8,67.0,Dry,Dark
2025-07-29 12:23:37,31.8,67.0,Dry,Dark
2025-07-29 12:23:40,31.8,67.0,Dry,Dark
2025-07-29 12:23:43,31.8,67.0,Dry,Dark
2025-07-29 12:23:46,31.8,67.0,Dry,Dark
2025-07-29 12:23:49,31.8,67.0,Dry,Dark
2025-07-29 12:23:52,31.8,67.0,Dry,Dark
2025-07-29 12:23:55,31.8,67.0,Dry,Dark
2025-07-29 12:23:58,31.8,67.0,Dry,Dark
2025-07-29 12:24:01,31.8,67.0,Dry,Dark
2025-07-29 12:24:05,31.8,67.0,Dry,Dark
2025-07-29 12:24:08,31.8,67.0,Dry,Dark
2025-07-29 12:24:11,31.8,67.0,Dry,Dark
2025-07-29 12:24:14,31.8,67.0,Dry,Dark
2025-07-29 12:24:17,31.8,67.0,Dry,Dark
2025-07-29 12:24:20,31.8,67.0,Dry,Dark
2025-07-29 12:24:23,31.8,67.0,Dry,Dark
2025-07-29 12:24:26,31.8,67.0,Dry,Dark
2025-07-29 12:24:29,31.8,67.0,Dry,Dark
2025-07-29 12:24:32,31.8,67.0,Dry,Dark
2025-07-29 12:24:35,31.8,67.0,Dry,Dark
2025-07-29 12:24:38,31.8,67.0,Dry,Dark
2025-07-29 12:24:41,31.8,67.0,Dry,Dark
2025-07-29 12:24:44,31.8,67.0,Dry,Dark
2025-07-29 12:24:47,31.8,67.0,Dry,Dark
2025-07-29 12:24:50,31.8,67.0,Dry,Dark
2025-07-29 12:24:53,31.8,67.0,Dry,Dark
2025-07-29 12:24:56,31.8,67.0,Dry,Dark
2025-07-29 12:24:59,31.8,67.0,Dry,Dark
2025-07-29 12:25:02,31.8,67.0,Dry,Dark
2025-07-29 12:25:05,31.8,67.0,Dry,Dark
2025-07-29 12:25:08,31.8,67.0,Dry,Dark
2025-07-29 12:25:11,31.8,67.0,Dry,Dark
2025-07-29 12:25:14,31.8,67.0,Dry,Dark
2025-07-29 12:25:17,31.8,66.0,Dry,Dark
2025-07-29 12:25:20,31.8,67.0,Dry,Dark
2025-07-29 12:25:23,31.8,67.0,Dry,Dark
2025-07-29 12:25:26,31.8,67.0,Dry,Dark
2025-07-29 12:25:29,31.8,66.0,Dry,Dark
2025-07-29 12:25:32,31.8,67.0,Dry,Dark
2025-07-29 12:25:35,31.8,67.0,Dry,Dark
2025-07-29 12:25:38,31.8,66.0,Dry,Dark
2025-07-29 12:25:41,31.8,66.0,Dry,Dark
2025-07-29 12:25:44,31.8,66.0,Dry,Dark
2025-07-29 12:25:47,31.8,66.0,Dry,Dark
2025-07-29 12:25:50,31.8,66.0,Dry,Dark
2025-07-29 12:25:53,31.8,66.0,Dry,Dark
2025-07-29 12:25:56,31.8,66.0,Dry,Dark
2025-07-29 12:25:59,31.8,66.0,Dry,Dark
2025-07-29 12:26:02,31.8,66.0,Dry,Dark
2025-07-29 12:26:06,31.8,66.0,Dry,Dark
2025-07-29 12:26:09,31.8,66.0,Dry,Dark
2025-07-29 12:26:12,31.8,66.0,Dry,Dark
2025-07-29 12:26:15,31.8,66.0,Dry,Dark
2025-07-29 12:26:18,31.8,66.0,Dry,Dark
2025-07-29 12:26:21,31.8,66.0,Dry,Dark
2025-07-29 12:26:24,31.8,66.0,Dry,Dark
2025-07-29 12:26:27,31.8,66.0,Dry,Dark
2025-07-29 12:26:30,31.8,66.0,Dry,Dark
2025-07-29 12:26:33,31.8,66.0,Dry,Dark
2025-07-29 12:26:36,31.8,66.0,Dry,Dark
2025-07-29 12:26:39,31.8,66.0,Dry,Dark
2025-07-29 12:26:42,31.8,67.0,Dry,Dark
2025-07-29 12:26:45,31.8,67.0,Dry,Dark
2025-07-29 12:26:48,31.8,67.0,Dry,Dark
2025-07-29 12:26:51,31.8,67.0,Dry,Dark
2025-07-29 12:26:54,31.8,67.0,Dry,Dark
2025-07-29 12:26:57,31.8,67.0,Dry,Dark
2025-07-29 12:27:00,31.8,66.0,Dry,Dark
2025-07-29 12:27:03,31.8,66.0,Dry,Dark
2025-07-29 12:27:06,31.8,66.0,Dry,Dark
2025-07-29 12:27:09,31.8,66.0,Dry,Dark
2025-07-29 12:27:12,31.8,66.0,Dry,Dark
2025-07-29 12:27:15,31.8,66.0,Dry,Dark
2025-07-29 12:27:18,31.8,66.0,Dry,Dark
2025-07-29 12:27:21,31.8,66.0,Dry,Dark
2025-07-29 12:27:24,31.8,66.0,Dry,Dark
2025-07-29 12:27:27,31.8,66.0,Dry,Dark
2025-07-29 12:27:30,31.8,66.0,Dry,Dark
2025-07-29 12:27:33,31.8,66.0,Dry,Dark
2025-07-29 12:27:36,31.8,66.0,Dry,Dark
2025-07-29 12:27:39,31.8,66.0,Dry,Dark
2025-07-29 12:27:42,31.8,66.0,Dry,Dark
2025-07-29 12:27:45,31.8,66.0,Dry,Dark
2025-07-29 12:27:48,31.8,66.0,Dry,Dark
2025-07-29 12:27:51,31.8,66.0,Dry,Dark
2025-07-29 12:27:54,31.8,66.0,Dry,Dark
2025-07-29 12:27:57,31.8,66.0,Dry,Dark
2025-07-29 12:28:00,31.8,66.0,Dry,Dark
2025-07-29 12:28:03,31.8,66.0,Dry,Dark
2025-07-29 12:28:07,31.8,66.0,Dry,Dark
2025-07-29 12:28:10,31.8,66.0,Dry,Dark
2025-07-29 12:28:13,31.8,67.0,Dry,Dark
2025-07-29 12:28:16,31.8,67.0,Dry,Dark
2025-07-29 12:28:19,31.8,67.0,Dry,Dark
2025-07-29 12:28:22,31.8,67.0,Dry,Dark
2025-07-29 12:28:25,31.8,67.0,Dry,Dark
2025-07-29 12:28:28,31.8,67.0,Dry,Dark
2025-07-29 12:28:31,31.8,67.0,Dry,Dark
2025-07-29 12:28:34,31.8,67.0,Dry,Dark
2025-07-29 12:28:37,31.8,67.0,Dry,Dark
2025-07-29 12:28:40,31.8,67.0,Dry,Dark
2025-07-29 12:28:43,31.8,67.0,Dry,Dark
2025-07-29 12:28:46,31.8,67.0,Dry,Dark
2025-07-29 12:28:49,31.8,67.0,Dry,Dark
2025-07-29 12:28:52,31.8,67.0,Dry,Dark
2025-07-29 12:28:55,31.8,67.0,Dry,Dark
2025-07-29 12:28:58,31.8,67.0,Dry,Dark
2025-07-29 12:29:01,31.8,67.0,Dry,Dark
2025-07-29 12:29:04,31.8,67.0,Dry,Dark
2025-07-29 12:29:07,31.8,67.0,Dry,Dark
2025-07-29 12:29:10,31.8,67.0,Dry,Dark
2025-07-29 12:29:13,31.8,67.0,Dry,Dark
2025-07-29 12:29:16,31.8,67.0,Dry,Dark
2025-07-29 12:29:19,31.8,67.0,Dry,Dark
2025-07-29 12:29:22,31.8,67.0,Dry,Dark
2025-07-29 12:29:25,31.8,67.0,Dry,Dark
2025-07-29 12:29:28,31.8,67.0,Dry,Dark
2025-07-29 12:29:31,31.8,67.0,Dry,Dark
2025-07-29 12:29:34,31.8,67.0,Dry,Dark
2025-07-29 12:29:37,31.8,67.0,Dry,Dark
2025-07-29 12:29:40,31.8,67.0,Dry,Dark
2025-07-29 12:29:43,31.8,67.0,Dry,Dark
2025-07-29 12:29:46,31.8,67.0,Dry,Dark
2025-07-29 12:29:49,31.8,67.0,Dry,Dark
2025-07-29 12:29:52,31.8,67.0,Dry,Dark
2025-07-29 12:29:55,31.8,67.0,Dry,Dark
2025-07-29 12:29:58,31.8,67.0,Dry,Dark
2025-07-29 12:30:01,31.8,67.0,Dry,Dark
2025-07-29 12:30:04,31.8,67.0,Dry,Dark
2025-07-29 12:30:08,31.8,67.0,Dry,Dark
2025-07-29 12:30:11,31.8,67.0,Dry,Dark
2025-07-29 12:30:14,31.8,67.0,Dry,Dark
2025-07-29 12:30:17,31.8,67.0,Dry,Dark
2025-07-29 12:30:20,31.8,67.0,Dry,Dark
2025-07-29 12:30:23,31.8,67.0,Dry,Dark
2025-07-29 12:30:26,31.8,67.0,Dry,Dark
2025-07-29 12:30:29,31.8,67.0,Dry,Dark
2025-07-29 12:30:32,31.8,67.0,Dry,Dark
2025-07-29 12:30:35,31.8,67.0,Dry,Dark
2025-07-29 12:30:38,31.8,67.0,Dry,Dark
2025-07-29 12:30:41,31.8,67.0,Dry,Dark
2025-07-29 12:30:44,31.8,67.0,Dry,Dark
2025-07-29 12:30:47,31.8,67.0,Dry,Dark
2025-07-29 12:30:50,31.8,67.0,Dry,Dark
2025-07-29 12:30:53,31.8,67.0,Dry,Dark
2025-07-29 12:30:56,31.8,67.0,Dry,Dark
2025-07-29 12:30:59,31.8,67.0,Dry,Dark
2025-07-29 12:31:02,31.8,67.0,Dry,Dark
2025-07-29 12:31:05,31.8,67.0,Dry,Dark
2025-07-29 12:31:08,31.8,67.0,Dry,Dark
2025-07-29 12:31:11,31.8,67.0,Dry,Dark
2025-07-29 12:31:14,31.8,67.0,Dry,Dark
2025-07-29 12:31:17,31.8,67.0,Dry,Dark
2025-07-29 12:31:20,31.8,67.0,Dry,Dark
2025-07-29 12:31:23,31.8,67.0,Dry,Dark
2025-07-29 12:31:26,31.8,67.0,Dry,Dark
2025-07-29 12:31:29,31.8,67.0,Dry,Dark
2025-07-29 12:31:32,31.8,67.0,Dry,Dark
2025-07-29 12:31:35,31.8,67.0,Dry,Dark
2025-07-29 12:31:38,31.8,67.0,Dry,Dark
2025-07-29 12:31:41,31.8,67.0,Dry,Dark
2025-07-29 12:31:44,31.8,67.0,Dry,Dark
2025-07-29 12:31:47,31.8,67.0,Dry,Dark
2025-07-29 12:31:50,31.8,67.0,Dry,Dark
2025-07-29 12:31:53,31.8,67.0,Dry,Dark
2025-07-29 12:31:56,31.8,67.0,Dry,Dark
2025-07-29 12:31:59,31.8,67.0,Dry,Dark
2025-07-29 12:32:02,31.8,67.0,Dry,Dark
2025-07-29 12:32:05,31.8,67.0,Dry,Dark
2025-07-29 12:32:09,31.8,67.0,Dry,Dark
2025-07-29 12:32:12,31.8,67.0,Dry,Dark
2025-07-29 12:32:15,31.8,67.0,Dry,Dark
2025-07-29 12:32:18,31.8,67.0,Dry,Dark
2025-07-29 12:32:21,31.8,67.0,Dry,Dark
2025-07-29 12:32:24,31.8,67.0,Dry,Dark
2025-07-29 12:32:27,31.8,67.0,Dry,Dark
2025-07-29 12:32:30,31.8,67.0,Dry,Dark
2025-07-29 12:32:33,31.8,67.0,Dry,Dark
2025-07-29 12:32:36,31.8,67.0,Dry,Dark
2025-07-29 12:32:39,31.8,67.0,Dry,Dark
2025-07-29 12:32:42,31.8,67.0,Dry,Dark
2025-07-29 12:32:45,31.8,67.0,Dry,Dark
2025-07-29 12:32:48,31.8,67.0,Dry,Dark
2025-07-29 12:32:51,31.8,67.0,Dry,Dark
2025-07-29 12:32:54,31.8,67.0,Dry,Dark
2025-07-29 12:32:57,31.8,67.0,Dry,Dark
2025-07-29 12:33:00,31.8,67.0,Dry,Dark
2025-07-29 12:33:03,31.8,67.0,Dry,Dark
2025-07-29 12:33:06,31.8,67.0,Dry,Dark
2025-07-29 12:33:09,31.8,67.0,Dry,Dark
2025-07-29 12:33:12,31.8,67.0,Dry,Dark
2025-07-29 12:33:15,31.8,67.0,Dry,Dark
2025-07-29 12:33:18,31.8,67.0,Dry,Dark
2025-07-29 12:33:21,31.8,67.0,Dry,Dark
2025-07-29 12:33:24,31.8,67.0,Dry,Dark
2025-07-29 12:33:27,31.8,67.0,Dry,Dark
2025-07-29 12:33:30,31.8,67.0,Dry,Dark
2025-07-29 12:33:33,31.8,67.0,Dry,Dark
2025-07-29 12:33:36,31.8,67.0,Dry,Dark
2025-07-29 12:33:39,31.8,67.0,Dry,Dark
2025-07-29 12:33:42,31.8,67.0,Dry,Dark
2025-07-29 12:33:45,31.8,67.0,Dry,Dark
2025-07-29 12:33:48,31.8,67.0,Dry,Dark
2025-07-29 12:33:51,31.8,67.0,Dry,Dark
2025-07-29 12:33:54,31.8,67.0,Dry,Dark
2025-07-29 12:33:57,31.8,67.0,Dry,Dark
2025-07-29 12:34:00,31.8,67.0,Dry,Dark
2025-07-29 12:34:03,31.8,67.0,Dry,Dark
2025-07-29 12:34:06,31.8,67.0,Dry,Dark
2025-07-29 12:34:10,31.8,67.0,Dry,Dark
2025-07-29 12:34:13,31.8,67.0,Dry,Dark
2025-07-29 12:34:16,31.8,67.0,Dry,Dark
2025-07-29 12:34:19,31.8,67.0,Dry,Dark
2025-07-29 12:34:22,31.8,67.0,Dry,Dark
2025-07-29 12:34:25,31.8,67.0,Dry,Dark
2025-07-29 12:34:28,31.8,67.0,Dry,Dark
2025-07-29 12:34:31,31.8,66.0,Dry,Dark
2025-07-29 12:34:34,31.8,66.0,Dry,Dark
2025-07-29 12:34:37,31.8,66.0,Dry,Dark
2025-07-29 12:34:40,31.8,66.0,Dry,Dark
2025-07-29 12:34:43,31.8,66.0,Dry,Dark
2025-07-29 12:34:46,31.8,66.0,Dry,Dark
2025-07-29 12:34:49,31.8,66.0,Dry,Dark
2025-07-29 12:34:52,31.8,66.0,Dry,Dark
2025-07-29 12:34:55,31.8,66.0,Dry,Dark
2025-07-29 12:34:58,31.8,66.0,Dry,Dark
2025-07-29 12:35:01,31.8,66.0,Dry,Dark
2025-07-29 12:35:04,31.8,66.0,Dry,Dark
2025-07-29 12:35:07,31.8,66.0,Dry,Dark
2025-07-29 12:35:10,31.8,66.0,Dry,Dark
2025-07-29 12:35:13,31.8,66.0,Dry,Dark
2025-07-29 12:35:16,31.8,66.0,Dry,Dark
2025-07-29 12:35:19,31.8,66.0,Dry,Dark
2025-07-29 12:35:22,31.8,66.0,Dry,Dark
2025-07-29 12:35:25,31.8,66.0,Dry,Dark
2025-07-29 12:35:28,31.8,66.0,Dry,Dark
2025-07-29 12:35:31,31.8,66.0,Dry,Dark
2025-07-29 12:35:34,31.8,66.0,Dry,Dark
2025-07-29 12:35:37,31.8,66.0,Dry,Dark
2025-07-29 12:35:40,31.8,66.0,Dry,Dark
2025-07-29 12:35:43,31.8,66.0,Dry,Dark
2025-07-29 12:35:46,31.8,66.0,Dry,Dark
2025-07-29 12:35:49,31.8,66.0,Dry,Dark
2025-07-29 12:35:52,31.8,66.0,Dry,Dark
2025-07-29 12:35:55,31.8,66.0,Dry,Dark
2025-07-29 12:35:58,31.8,66.0,Dry,Dark
2025-07-29 12:36:01,31.8,66.0,Dry,Dark
2025-07-29 12:36:04,31.8,66.0,Dry,Dark
2025-07-29 12:36:07,31.8,66.0,Dry,Dark
2025-07-29 12:36:11,31.8,66.0,Dry,Dark
2025-07-29 12:36:14,31.8,66.0,Dry,Dark
2025-07-29 12:36:17,31.8,66.0,Dry,Dark
2025-07-29 12:36:20,31.8,66.0,Dry,Dark
2025-07-29 12:36:23,31.8,66.0,Dry,Dark
2025-07-29 12:36:26,31.8,66.0,Dry,Dark
2025-07-29 12:36:29,31.8,67.0,Dry,Dark
2025-07-29 12:36:32,31.8,67.0,Dry,Dark
2025-07-29 12:36:35,31.8,67.0,Dry,Dark
2025-07-29 12:36:38,31.8,67.0,Dry,Dark
2025-07-29 12:36:41,31.8,67.0,Dry,Dark
2025-07-29 12:36:44,31.8,67.0,Dry,Dark
2025-07-29 12:36:47,31.8,67.0,Dry,Dark
2025-07-29 12:36:50,31.8,67.0,Dry,Dark
2025-07-29 12:36:53,31.8,67.0,Dry,Dark
2025-07-29 12:36:56,31.8,67.0,Dry,Dark
2025-07-29 12:36:59,31.8,67.0,Dry,Dark
2025-07-29 12:37:02,31.8,67.0,Dry,Dark
2025-07-29 12:37:05,31.8,67.0,Dry,Dark
2025-07-29 12:37:08,31.8,67.0,Dry,Dark
2025-07-29 12:37:11,31.8,67.0,Dry,Dark
2025-07-29 12:37:14,31.8,67.0,Dry,Dark
2025-07-29 12:37:17,31.8,67.0,Dry,Dark
2025-07-29 12:37:20,31.8,67.0,Dry,Dark
2025-07-29 12:37:23,31.8,67.0,Dry,Dark
2025-07-29 12:37:26,31.8,67.0,Dry,Dark
2025-07-29 12:37:29,31.8,67.0,Dry,Dark
2025-07-29 12:37:32,31.8,67.0,Dry,Dark
2025-07-29 12:37:35,31.8,67.0,Dry,Dark
2025-07-29 12:37:38,31.8,67.0,Dry,Dark
2025-07-29 12:37:41,31.8,67.0,Dry,Dark
2025-07-29 12:37:44,31.8,67.0,Dry,Dark
2025-07-29 12:37:47,31.8,67.0,Dry,Dark
2025-07-29 12:37:50,31.8,67.0,Dry,Dark
2025-07-29 12:37:53,31.8,66.0,Dry,Dark
2025-07-29 12:37:56,31.8,66.0,Dry,Dark
2025-07-29 12:37:59,31.8,66.0,Dry,Dark
2025-07-29 12:38:02,31.8,67.0,Dry,Dark
2025-07-29 12:38:05,31.8,67.0,Dry,Dark
2025-07-29 12:38:08,31.8,67.0,Dry,Dark
2025-07-29 12:38:12,31.8,67.0,Dry,Dark
2025-07-29 12:38:15,31.8,67.0,Dry,Dark
2025-07-29 12:38:18,31.8,67.0,Dry,Dark
2025-07-29 12:38:21,31.8,67.0,Dry,Dark
2025-07-29 12:38:24,31.8,67.0,Dry,Dark
2025-07-29 12:38:27,31.8,67.0,Dry,Dark
2025-07-29 12:38:30,31.8,67.0,Dry,Dark
2025-07-29 12:38:33,31.8,67.0,Dry,Dark
2025-07-29 12:38:36,31.8,67.0,Dry,Dark
2025-07-29 12:38:39,31.8,67.0,Dry,Dark
2025-07-29 12:38:42,31.8,67.0,Dry,Dark
2025-07-29 12:38:45,31.8,67.0,Dry,Dark
2025-07-29 12:38:48,31.8,67.0,Dry,Dark
2025-07-29 12:38:51,31.8,67.0,Dry,Dark
2025-07-29 12:38:54,31.8,67.0,Dry,Dark
2025-07-29 12:38:57,31.8,67.0,Dry,Dark
2025-07-29 12:39:00,31.8,67.0,Dry,Dark
2025-07-29 12:39:03,31.8,67.0,Dry,Dark
2025-07-29 12:39:06,31.8,67.0,Dry,Dark
2025-07-29 12:39:09,31.8,67.0,Dry,Dark
2025-07-29 12:39:12,31.8,67.0,Dry,Dark
2025-07-29 12:39:15,31.8,67.0,Dry,Dark
2025-07-29 12:39:18,31.8,67.0,Dry,Dark
2025-07-29 12:39:21,31.8,67.0,Dry,Dark
2025-07-29 12:39:24,31.8,67.0,Dry,Dark
2025-07-29 12:39:27,31.8,67.0,Dry,Dark
2025-07-29 12:39:30,31.8,67.0,Dry,Dark
2025-07-29 12:39:33,31.8,67.0,Dry,Dark
2025-07-29 12:39:36,31.8,67.0,Dry,Dark
2025-07-29 12:39:39,31.8,67.0,Dry,Dark
2025-07-29 12:39:42,31.8,67.0,Dry,Dark
2025-07-29 12:39:45,31.8,67.0,Dry,Dark
2025-07-29 12:39:48,31.8,67.0,Dry,Dark
2025-07-29 12:39:51,31.8,67.0,Dry,Dark
2025-07-29 12:39:54,31.8,67.0,Dry,Dark
2025-07-29 12:39:57,31.8,67.0,Dry,Dark
2025-07-29 12:40:00,31.8,67.0,Dry,Dark
2025-07-29 12:40:03,31.8,67.0,Dry,Dark
2025-07-29 12:40:06,31.8,67.0,Dry,Dark
2025-07-29 12:40:09,31.8,67.0,Dry,Dark
2025-07-29 12:40:12,31.8,67.0,Dry,Dark
2025-07-29 12:40:16,31.8,67.0,Dry,Dark
2025-07-29 12:40:19,31.8,67.0,Dry,Dark
2025-07-29 12:40:22,31.8,67.0,Dry,Dark
2025-07-29 12:40:25,31.8,67.0,Dry,Dark
2025-07-29 12:40:28,31.8,67.0,Dry,Dark
2025-07-29 12:40:31,31.8,67.0,Dry,Dark
2025-07-29 12:40:34,31.8,67.0,Dry,Dark
2025-07-29 12:40:37,31.8,67.0,Dry,Dark
2025-07-29 12:40:40,31.8,67.0,Dry,Dark
2025-07-29 12:40:43,31.8,67.0,Dry,Dark
2025-07-29 12:40:46,31.8,67.0,Dry,Dark
2025-07-29 12:40:49,31.8,67.0,Dry,Dark
2025-07-29 12:40:52,31.8,67.0,Dry,Dark
2025-07-29 12:40:55,31.8,67.0,Dry,Dark
2025-07-29 12:40:58,31.8,67.0,Dry,Dark
2025-07-29 12:41:01,31.8,67.0,Dry,Dark
2025-07-29 12:41:04,31.8,67.0,Dry,Dark
2025-07-29 12:41:07,31.8,67.0,Dry,Dark
2025-07-29 12:41:10,31.8,67.0,Dry,Dark
2025-07-29 12:41:13,31.8,67.0,Dry,Dark
2025-07-29 12:41:16,31.8,67.0,Dry,Dark
2025-07-29 12:41:19,31.8,67.0,Dry,Dark
2025-07-29 12:41:22,31.8,67.0,Dry,Dark
2025-07-29 12:41:25,31.8,67.0,Dry,Dark
2025-07-29 12:41:28,31.8,67.0,Dry,Dark
2025-07-29 12:41:31,31.8,67.0,Dry,Dark
2025-07-29 12:41:34,31.8,67.0,Dry,Dark
2025-07-29 12:41:37,31.8,67.0,Dry,Dark
2025-07-29 12:41:40,31.8,67.0,Dry,Dark
2025-07-29 12:41:43,31.8,67.0,Dry,Dark
2025-07-29 12:41:46,31.8,67.0,Dry,Dark
2025-07-29 12:41:49,31.8,67.0,Dry,Dark
2025-07-29 12:41:52,31.8,67.0,Dry,Dark
2025-07-29 12:41:55,31.8,67.0,Dry,Dark
2025-07-29 12:41:58,31.8,67.0,Dry,Dark
2025-07-29 12:42:01,31.8,67.0,Dry,Dark
2025-07-29 12:42:04,31.8,67.0,Dry,Dark
2025-07-29 12:42:07,31.8,67.0,Dry,Dark
2025-07-29 12:42:10,31.8,67.0,Dry,Dark
2025-07-29 12:42:13,31.8,67.0,Dry,Dark
2025-07-29 12:42:17,31.8,67.0,Dry,Dark
2025-07-29 12:42:20,31.8,67.0,Dry,Dark
2025-07-29 12:42:23,31.8,67.0,Dry,Dark
2025-07-29 12:42:26,31.8,67.0,Dry,Dark
2025-07-29 12:42:29,31.8,67.0,Dry,Dark
2025-07-29 12:42:32,31.8,67.0,Dry,Dark
2025-07-29 12:42:35,31.8,67.0,Dry,Dark
2025-07-29 12:42:38,31.8,67.0,Dry,Dark
2025-07-29 12:42:41,31.8,67.0,Dry,Dark
2025-07-29 12:42:44,31.8,67.0,Dry,Dark
2025-07-29 12:42:47,31.8,67.0,Dry,Dark
2025-07-29 12:42:50,31.8,67.0,Dry,Dark
2025-07-29 12:42:53,31.8,67.0,Dry,Dark
2025-07-29 12:42:56,31.8,67.0,Dry,Dark
2025-07-29 12:42:59,31.8,67.0,Dry,Dark
2025-07-29 12:43:02,31.8,67.0,Dry,Dark
2025-07-29 12:43:05,31.8,67.0,Dry,Dark
2025-07-29 12:43:08,31.8,67.0,Dry,Dark
2025-07-29 12:43:11,31.8,67.0,Dry,Dark
2025-07-29 12:43:14,31.8,67.0,Dry,Dark
2025-07-29 12:43:17,31.8,67.0,Dry,Dark
2025-07-29 12:43:20,31.8,67.0,Dry,Dark
2025-07-29 12:43:23,31.8,67.0,Dry,Dark
2025-07-29 12:43:26,31.8,67.0,Dry,Dark
2025-07-29 12:43:29,31.8,67.0,Dry,Dark
2025-07-29 12:43:32,31.8,67.0,Dry,Dark
2025-07-29 12:43:35,31.8,67.0,Dry,Dark
2025-07-29 12:43:38,31.8,67.0,Dry,Dark
2025-07-29 12:43:41,31.8,67.0,Dry,Dark
2025-07-29 12:43:44,31.8,67.0,Dry,Dark
2025-07-29 12:43:47,31.8,67.0,Dry,Dark
2025-07-29 12:43:50,31.8,67.0,Dry,Dark
2025-07-29 12:43:53,31.8,67.0,Dry,Dark
2025-07-29 12:43:56,31.8,67.0,Dry,Dark
2025-07-29 12:43:59,31.8,67.0,Dry,Dark
2025-07-29 12:44:02,31.8,67.0,Dry,Dark
2025-07-29 12:44:05,31.8,67.0,Dry,Dark
2025-07-29 12:44:08,31.8,67.0,Dry,Dark
2025-07-29 12:44:11,31.8,67.0,Dry,Dark
2025-07-29 12:44:14,31.8,67.0,Dry,Dark
2025-07-29 12:44:18,31.8,67.0,Dry,Dark
2025-07-29 12:44:21,31.8,67.0,Dry,Dark
2025-07-29 12:44:24,31.8,67.0,Dry,Dark
2025-07-29 12:44:27,31.8,67.0,Dry,Dark
2025-07-29 12:44:30,31.8,67.0,Dry,Dark
2025-07-29 12:44:33,31.8,67.0,Dry,Dark
2025-07-29 12:44:36,31.8,67.0,Dry,Dark
2025-07-29 12:44:39,31.8,67.0,Dry,Dark
2025-07-29 12:44:42,31.8,67.0,Dry,Dark
2025-07-29 12:44:45,31.8,67.0,Dry,Dark
2025-07-29 12:44:48,31.8,67.0,Dry,Dark
2025-07-29 12:44:51,31.8,67.0,Dry,Dark
2025-07-29 12:44:54,31.8,67.0,Dry,Dark
2025-07-29 12:44:57,31.8,67.0,Dry,Dark
2025-07-29 12:45:00,31.8,67.0,Dry,Dark
2025-07-29 12:45:03,31.8,67.0,Dry,Dark
2025-07-29 12:45:06,31.8,67.0,Dry,Dark
2025-07-29 12:45:09,31.8,67.0,Dry,Dark
2025-07-29 12:45:12,31.8,67.0,Dry,Dark
2025-07-29 12:45:15,31.8,67.0,Dry,Dark
2025-07-29 12:45:18,31.8,67.0,Dry,Dark
2025-07-29 12:45:21,31.8,67.0,Dry,Dark
2025-07-29 12:45:24,31.8,67.0,Dry,Dark
2025-07-29 12:45:27,31.8,67.0,Dry,Dark
2025-07-29 12:45:30,31.8,67.0,Dry,Dark
2025-07-29 12:45:33,31.8,67.0,Dry,Dark
2025-07-29 12:45:36,31.8,67.0,Dry,Dark
2025-07-29 12:45:39,31.8,67.0,Dry,Dark
2025-07-29 12:45:42,31.8,67.0,Dry,Dark
2025-07-29 12:45:45,31.8,67.0,Dry,Dark
2025-07-29 12:45:48,31.8,67.0,Dry,Dark
2025-07-29 12:45:51,31.8,67.0,Dry,Dark
2025-07-29 12:45:54,31.8,67.0,Dry,Dark
2025-07-29 12:45:57,31.8,67.0,Dry,Dark
2025-07-29 12:46:00,31.8,67.0,Dry,Dark
2025-07-29 12:46:03,31.8,67.0,Dry,Dark
2025-07-29 12:46:06,31.8,67.0,Dry,Dark
2025-07-29 12:46:09,31.8,67.0,Dry,Dark
2025-07-29 12:46:12,31.8,67.0,Dry,Dark
2025-07-29 12:46:15,31.8,67.0,Dry,Dark
2025-07-29 12:46:19,31.8,67.0,Dry,Dark
2025-07-29 12:46:22,31.8,67.0,Dry,Dark
2025-07-29 12:46:25,31.8,67.0,Dry,Dark
2025-07-29 12:46:28,31.8,67.0,Dry,Dark
2025-07-29 12:46:31,31.8,67.0,Dry,Dark
2025-07-29 12:46:34,31.8,67.0,Dry,Dark
2025-07-29 12:46:37,31.8,67.0,Dry,Dark
2025-07-29 12:46:40,31.8,67.0,Dry,Dark
2025-07-29 12:46:43,31.8,67.0,Dry,Dark
2025-07-29 12:46:46,31.8,67.0,Dry,Dark
2025-07-29 12:46:49,31.8,67.0,Dry,Dark
2025-07-29 12:46:52,31.8,67.0,Dry,Dark
2025-07-29 12:46:55,31.8,67.0,Dry,Dark
2025-07-29 12:46:58,31.8,67.0,Dry,Dark
2025-07-29 12:47:01,31.8,67.0,Dry,Dark
2025-07-29 12:47:04,31.8,67.0,Dry,Dark
2025-07-29 12:47:07,31.8,67.0,Dry,Dark
2025-07-29 12:47:10,31.8,67.0,Dry,Dark
2025-07-29 12:47:13,31.8,67.0,Dry,Dark
2025-07-29 12:47:16,31.8,67.0,Dry,Dark
2025-07-29 12:47:19,31.8,67.0,Dry,Dark
2025-07-29 12:47:22,31.8,67.0,Dry,Dark
2025-07-29 12:47:25,31.8,67.0,Dry,Dark
2025-07-29 12:47:28,31.8,67.0,Dry,Dark
2025-07-29 12:47:31,31.8,67.0,Dry,Dark
2025-07-29 12:47:34,31.8,67.0,Dry,Dark
2025-07-29 12:47:37,31.8,67.0,Dry,Dark
2025-07-29 12:47:40,31.8,67.0,Dry,Dark
2025-07-29 12:47:43,31.8,67.0,Dry,Dark
2025-07-29 12:47:46,31.8,67.0,Dry,Dark
